the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,SS,Region IV-A,Quezon,Pitogo,Quezon,Pitogo,180,Cabulihan NHS,232000,NA,NA,301300,40459,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabulihan National High School, Pitogo, Quezon"
NA,SS,Region IV-A,Quezon,Catanauan,Quezon,Catanauan,477,Catanauan National High School,481000,NA,NA,301310,40469,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Catanauan National High School, Catanauan, Quezon"
NA,SS,Region IV-A,Quezon,Catanauan,Quezon,Catanauan,419,Doongan Ilaya NHS (Formerly Catanauan NHS - Doongan Ilaya Ext.),429000,NA,NA,301311,40470,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Doongan Ilaya National High School (Formerly Catanauan NHS - Doongan Ilaya Ext.), Catanauan, Quezon"
NA,SS,Region IV-A,Quezon,Quezon,Quezon,Quezon,171,Evaristo R. Macalintal MNHS (Formerly Cometa NHS),377000,NA,NA,301313,40472,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Evaristo R. Macalintal MNational High School (Formerly Cometa NHS), Quezon, Quezon"
NA,SS,Region IV-A,Quezon,Quezon,Quezon,Quezon,110,Pablo D. Maningas National High School,201000,NA,NA,301315,40474,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pablo D. Maningas National High School, Quezon, Quezon"
NA,SS,Region IV-A,Quezon,Dolores,Quezon,Dolores,395,Sta. Lucia NHS (Formerly Dagatan NHS Annex - Sta. Lucia),500000,NA,NA,301318,40477,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Lucia National High School (Formerly Dagatan NHS Annex - Sta. Lucia), Dolores, Quezon"
NA,SS,Region IV-A,Quezon,Guinayangan,Quezon,Guinayangan,267,Dungawan NHS,298000,NA,NA,301320,40479,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dungawan National High School, Guinayangan, Quezon"
NA,SS,Region IV-A,Quezon,Padre Burgos,Quezon,Padre Burgos-Agdangan,458,Hinguiwin NHS,505000,NA,NA,301326,40485,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hinguiwin National High School, Padre Burgos, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag West,264,Lagay NHS,314000,NA,NA,301339,40498,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lagay National High School, Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Mauban,Quezon,Mauban North,1131,Manuel S. Enverga Memorial School of Arts and Trades,1963000,NA,NA,301350,40509,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manuel S. Enverga Memorial School of Arts and Trades, Mauban, Quezon"
NA,SS,Region IV-A,Quezon,Lopez,Quezon,Lopez East,110,Pisipis NHS (Formerly Magallanes NHS Pisipis Extension),189000,NA,NA,301352,40511,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pisipis National High School (Formerly Magallanes NHS Pisipis Extension), Lopez, Quezon"
NA,SS,Region IV-A,Quezon,Lopez,Quezon,Lopez East,133,Veronica NHS (Formerly Magallanes NHS Veronica Extension),214000,NA,NA,301353,40512,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Veronica National High School (Formerly Magallanes NHS Veronica Extension), Lopez, Quezon"
NA,SS,Region IV-A,Quezon,General Luna,Quezon,Gen. Luna,241,Malaya NHS,270000,NA,NA,301354,40513,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malaya National High School, General Luna, Quezon"
NA,SS,Region IV-A,Quezon,General Nakar,Quezon,Gen. Nakar,187,Paaralang Sek. Ng Hen. Nakar - Maligaya Extension,208000,NA,NA,301362,40520,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paaralang Sek. Ng Hen. Nakar - Maligaya Extension, General Nakar, Quezon"
NA,SS,Region IV-A,Quezon,General Nakar,Quezon,Gen. Nakar,262,Paaralang Sek. Ng Hen. Nakar - Umiray Extension,254000,NA,NA,301363,40521,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paaralang Sek. Ng Hen. Nakar - Umiray Extension, General Nakar, Quezon"
NA,SS,Region IV-A,Quezon,Quezon,Quezon,Quezon,163,"Paaralang Sek. Ng Lukban - Guinhawa, Quezon, Quezon",194000,NA,NA,301365,40523,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paaralang Sek. Ng Lukban - Guinhawa, Quezon, Quezon, Quezon, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,266,Renato Edano Vicencio NHS (Formerly Pagsangahan NHS-Don Juan Vercelos Annex),315000,NA,NA,301368,40526,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Renato Edano Vicencio National High School (Formerly Pagsangahan NHS-Don Juan Vercelos Annex), San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,500,Pagsangahan NHS,625000,NA,NA,301369,40527,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pagsangahan National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Mulanay,Quezon,Mulanay,513,Patabog NHS,425000,NA,NA,301373,40531,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Patabog National High School, Mulanay, Quezon"
NA,SS,Region IV-A,Quezon,Polillo,Quezon,Polillo,1364,Polillo NHS,1233000,NA,NA,301377,40535,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Polillo National High School, Polillo, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,270,Pugon NHS,324000,NA,NA,301379,40537,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pugon National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Polillo,Quezon,Polillo,236,Sabang NHS,312000,NA,NA,301382,40540,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sabang National High School, Polillo, Quezon"
NA,SS,Region IV-A,Quezon,Sampaloc,Quezon,Sampaloc,235,"Sampaloc NHS, Sampaloc",394000,NA,NA,301384,40542,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sampaloc National High School, Sampaloc, Sampaloc, Quezon"
NA,SS,Region IV-A,Quezon,Lopez,Quezon,Lopez East,170,Sto. Nino Ilaya NHS (Formerly San Francisco B NHS Sto. NiÃ±o Ilaya Ext.),224000,NA,NA,301389,40547,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. Nino Ilaya National High School (Formerly San Francisco B NHS Sto. NiÃ±o Ilaya Ext.), Lopez, Quezon"
NA,SS,Region IV-A,Quezon,General Luna,Quezon,Gen. Luna,930,"San Isidro NHS, Gen. Luna",872000,NA,NA,301393,40551,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro National High School, Gen. Luna, General Luna, Quezon"
NA,SS,Region IV-A,Quezon,Padre Burgos,Quezon,Padre Burgos-Agdangan,267,"San Isidro NHS, Padre Burgos",368000,NA,NA,301394,40552,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro National High School, Padre Burgos, Padre Burgos, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag East,249,"San Roque-Ilaya NHS, Calauag",375000,NA,NA,301402,40560,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Roque-Ilaya National High School, Calauag, Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Candelaria,Quezon,Candelaria East,2121,Sta. Catalina NHS,1882000,NA,NA,301403,40561,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Catalina National High School, Candelaria, Quezon"
NA,SS,Region IV-A,Quezon,Polillo,Quezon,Polillo,249,Taluong NHS,318000,NA,NA,301408,40566,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Taluong National High School, Polillo, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,106,Tumbaga NHS,194000,NA,NA,301411,40569,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tumbaga National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Tagkawayan,Quezon,Tagkawayan,159,Mapulot NHS,237000,NA,NA,308002,40769,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mapulot National High School, Tagkawayan, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,385,Sto. NiÃ±o National High School (Formerly Pagsangahan NHS Ext. Sto. NiÃ±o),411000,NA,NA,308003,40770,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. NiÃ±o National High School (Formerly Pagsangahan National High School Ext. Sto. NiÃ±o), San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Buenavista,Quezon,Buenavista,198,Maligaya NHS,229000,NA,NA,308008,40775,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maligaya National High School, Buenavista, Quezon"
NA,SS,Region IV-A,Quezon,Lopez,Quezon,Lopez East,197,Pamampangin NHS,276000,NA,NA,308009,40776,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pamampangin National High School, Lopez, Quezon"
NA,SS,Region IV-A,Quezon,Catanauan,Quezon,Catanauan,218,San Vicente Kanluran NHS (Formerly San Isidro NHS - San Vicente Kanluran Ext),296000,NA,NA,308010,40777,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Vicente Kanluran National High School (Formerly San Isidro NHS - San Vicente Kanluran Ext), Catanauan, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag West,173,Villa San Isidro NHS,226000,NA,NA,308013,40780,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa San Isidro National High School, Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Buenavista,Quezon,Buenavista,165,Cabong NHS,226000,NA,NA,308014,40781,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabong National High School, Buenavista, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag West,141,Apad NHS (Formerly Sto. Domingo NHS - Apad Ext. Classes),246000,NA,NA,308017,40784,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Apad National High School (Formerly Sto. Domingo NHS - Apad Ext. Classes), Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Buenavista,Quezon,Buenavista,99,Buenavista NHS - San Pedro Annex,158000,NA,NA,308018,40785,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buenavista National High School - San Pedro Annex, Buenavista, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag West,210,Dr. Arsenio C. Nicolas NHS,268000,NA,NA,308021,40788,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dr. Arsenio C. Nicolas National High School, Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag East,200,Rufina P. Trinidad Mem. NHS,242000,NA,NA,308022,40789,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rufina P. Trinidad Mem. National High School, Calauag, Quezon"
NA,SS,Region IV-A,Quezon,San Andres,Quezon,San Andres,355,Camflora National High School (Annex),341000,NA,NA,308024,40791,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Camflora National High School (Annex), San Andres, Quezon"
NA,SS,Region IV-A,Quezon,Catanauan,Quezon,Catanauan,120,San Jose NHS (Formerly Tagbacan Ilaya Integ. Sec. Ext. Classes),169000,NA,NA,308025,40792,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Jose National High School (Formerly Tagbacan Ilaya Integ. Sec. Ext. Classes), Catanauan, Quezon"
NA,SS,Region IV-A,Quezon,Calauag,Quezon,Calauag West,95,Dr. Arsenio C. Nicolas NHS - Dominlog Ext.,179000,NA,NA,308027,40794,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dr. Arsenio C. Nicolas National High School - Dominlog Ext., Calauag, Quezon"
NA,SS,Region IV-A,Quezon,Panukulan,Quezon,Panukulan,247,Libo NHS - Bonbon Annex,220000,NA,NA,308029,40796,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libo National High School - Bonbon Annex, Panukulan, Quezon"
NA,SS,Region IV-A,Quezon,San Narciso,Quezon,San Narciso,227,White Cliff NHS,269000,NA,NA,308031,40798,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"White Cliff National High School, San Narciso, Quezon"
NA,SS,Region IV-A,Quezon,Sariaya,Quezon,Sariaya East,589,Pili NHS (Formerly Lutucan NHS Pili Ext.),493000,NA,NA,308032,40799,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pili National High School (Formerly Lutucan NHS Pili Ext.), Sariaya, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,199,Butanguiad NHS,282000,NA,NA,308034,40801,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Butanguiad National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Tiaong,Quezon,Tiaong,438,Lusacan NHS Annex,239000,NA,NA,308035,40802,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lusacan National High School Annex, Tiaong, Quezon"
NA,SS,Region IV-A,Quezon,City of Tayabas,Quezon,Quezon,283,Quezon Science High School,259000,NA,NA,308036,40803,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Quezon Science High School, City of Tayabas, Quezon"
NA,SS,Region IV-A,Quezon,Sampaloc,Quezon,Sampaloc,461,Sampaloc NHS Ext.,246000,NA,NA,308037,40804,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sampaloc National High School Ext., Sampaloc, Quezon"
NA,SS,Region IV-A,Quezon,Tagkawayan,Quezon,Tagkawayan,140,Cabibihan NHS,205000,NA,NA,308038,40805,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabibihan National High School, Tagkawayan, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,245,LUALHATI D. EDAÃ‘O NHS,333000,NA,NA,308039,40806,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"LUALHATI D. EDAÃ‘O National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Candelaria,Quezon,Candelaria West,459,Dr. Panfilo Castro NHS - Masalukot I Annex,253000,NA,NA,308040,40807,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dr. Panfilo Castro National High School - Masalukot I Annex, Candelaria, Quezon"
NA,SS,Region IV-A,Quezon,Sariaya,Quezon,Sariaya East,629,CastaÃ±as NHS,434000,NA,NA,308041,40808,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"CastaÃ±as National High School, Sariaya, Quezon"
NA,SS,Region IV-A,Quezon,Sariaya,Quezon,Sariaya West,265,Bignay NHS,296000,NA,NA,308043,40810,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bignay National High School, Sariaya, Quezon"
NA,SS,Region IV-A,Quezon,San Francisco (Aurora),Quezon,San Francisco,212,Huyon-Uyon National High School,205000,NA,NA,308044,40811,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Huyon-Uyon National High School, San Francisco (Aurora), Quezon"
NA,SS,Region IV-A,Quezon,Tagkawayan,Quezon,Tagkawayan,139,Mansilay NHS,160000,NA,NA,308045,40812,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mansilay National High School, Tagkawayan, Quezon"
NA,SS,Region IV-A,Quezon,San Antonio,Quezon,San Antonio,249,San Antonio NHS - Annex,234000,NA,NA,308046,40813,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Antonio National High School - Annex, San Antonio, Quezon"
NA,SS,Region IV-A,Quezon,Polillo,Quezon,Polillo,194,Polillo NHS Ext.,144000,NA,NA,308047,40814,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Polillo National High School Ext., Polillo, Quezon"
NA,SS,Region IV-A,Quezon,Lopez,Quezon,Lopez East,111,Magallanes NHS-Sta. Catalina Extension,144000,NA,NA,308048,40815,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Magallanes National High School-Sta. Catalina Extension, Lopez, Quezon"
NA,SS,Region IV-A,Quezon,Lucena City (Capital),Lucena City,Lucena South District,324,Lucena City NHS -Mayao Parada Extension,189000,NA,NA,308505,40865,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lucena City National High School -Mayao Parada Extension, Lucena City (Capital), Quezon"
NA,SS,Region IV-A,Quezon,Lucena City (Capital),Lucena City,Lucena West District,115,Lucena City National High School -Ransohan Extension,144000,NA,NA,308506,40866,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lucena City National High School -Ransohan Extension, Lucena City (Capital), Quezon"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,521,Aglipay West CS,294000,NA,NA,104224,4291,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aglipay West CS, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,246,Alicia Integrated School,157000,NA,NA,104225,4292,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alicia Integrated School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,80,Cabugao ES,80000,NA,NA,104226,4293,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabugao Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,183,Dagupan ES,130000,NA,NA,104227,4294,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dagupan Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,43,Diawe ES,72000,NA,NA,104228,4295,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Diawe Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,156,Diodol ES,114000,NA,NA,104229,4296,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Diodol Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,153,Dumabel IS,118000,NA,NA,104230,4297,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dumabel IS, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,244,Ligaya ES,154000,NA,NA,104231,4298,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ligaya Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,103,Nagabgaban IS,103000,NA,NA,104232,4299,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nagabgaban IS, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,15,Osmena PS Annex,50000,NA,NA,104234,4301,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Osmena Primary School Annex, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,144,Pinaripad Norte ES,126000,NA,NA,104236,4303,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pinaripad Norte Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,129,Pinaripad Sur ES,122000,NA,NA,104237,4304,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pinaripad Sur Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,285,Aglipay East CS (Progreso ES),190000,NA,NA,104238,4305,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aglipay East CS (Progreso Elementary School), Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,131,Ramos ES,110000,NA,NA,104239,4306,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ramos Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,19,Rang-ayan PS,60000,NA,NA,104240,4307,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rang-ayan Primary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,111,San Antonio ES,96000,NA,NA,104241,4308,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Antonio Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,209,San Benigno ES,129000,NA,NA,104242,4309,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Benigno Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,156,San Francisco ES,129000,NA,NA,104243,4310,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Francisco Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,96,San Francisco ES Annex,88000,NA,NA,104244,4311,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Francisco Elementary School Annex, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,110,San Manuel ES,95000,NA,NA,104245,4312,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Manuel Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,93,San Ramon ES,93000,NA,NA,104246,4313,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Ramon Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,103,Victoria PS Annex,79000,NA,NA,104248,4315,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Victoria Primary School Annex, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,140,Villa Pagaduan Elementary School,121000,NA,NA,104249,4316,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa Pagaduan Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Aglipay,Quirino,Aglipay,150,Villa Ventura ES,119000,NA,NA,104251,4318,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa Ventura Elementary School, Aglipay, Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,71,Ambuklao ES,85000,NA,NA,104252,4319,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ambuklao Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,69,Banuar ES,83000,NA,NA,104253,4320,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Banuar Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,459,Burgos ES,251000,NA,NA,104254,4321,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Burgos Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,832,Cabarroguis CS,474000,NA,NA,104255,4322,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabarroguis CS, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,126,Calaocan IS,105000,NA,NA,104256,4323,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calaocan IS, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,86,Del Pilar PS,84000,NA,NA,104257,4324,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Del Pilar Primary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,222,Dibibi IS,138000,NA,NA,104258,4325,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dibibi IS, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,139,Dingasan IS,117000,NA,NA,104259,4326,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dingasan IS, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,197,Eden ES,131000,NA,NA,104260,4327,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Eden Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,212,Gen. Luna ES,142000,NA,NA,104261,4328,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gen. Luna Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,93,Gomez ES,90000,NA,NA,104262,4329,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gomez Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,133,Loacan ES,113000,NA,NA,104263,4330,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Loacan Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,459,Mangandingay ES,273000,NA,NA,104264,4331,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mangandingay Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,156,Potia ES,115000,NA,NA,104265,4332,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Potia Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,214,Tucod ES,136000,NA,NA,104268,4335,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tucod Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,59,Upper Dibibi ES,76000,NA,NA,104269,4336,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Upper Dibibi Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,98,Upper Dingasan ES,102000,NA,NA,104270,4337,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Upper Dingasan Elementary School, Cabarroguis (Capital), Quirino"
NA,ES,Region II,Quirino,Cabarroguis (Capital),Quirino,Cabarroguis,98,Villa PeÃ±a ES,105000,NA,NA,104271,4338,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa PeÃ±a Elementary School, Cabarroguis (Capital), Quirino"
