the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,162,Francisco V. Aler ES,115000,NA,NA,112116,12678,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Francisco V. Aler Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,144,Lukbanan ES,114000,NA,NA,112117,12679,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lukbanan Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,156,Mabini ES,115000,NA,NA,112118,12680,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mabini Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,30,Melquiades Caldit ES,67000,NA,NA,112120,12682,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Melquiades Caldit Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,120,Necio Olila ES,108000,NA,NA,112121,12683,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Necio Olila Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,368,Portugal Chavez ES,191000,NA,NA,112123,12685,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Portugal Chavez Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,241,Potenciano Juego ES,142000,NA,NA,112124,12686,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Potenciano Juego Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,197,San Roque ES,130000,NA,NA,112125,12687,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Roque Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Capalonga,Camarines Norte,Capalonga,261,Villa Aurora ES,142000,NA,NA,112129,12691,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa Aurora Elementary School, Capalonga, Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet North,630,Alawihao ES,304000,NA,NA,112131,12693,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alawihao Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet North,507,Dogongan ES,251000,NA,NA,112135,12697,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dogongan Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet North,954,Mantagbac Elem School,448000,NA,NA,112136,12698,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mantagbac Elem School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet North,644,UP Alawihao Resettlement Elementary School,302000,NA,NA,112139,12701,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"UP Alawihao Resettlement Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet South,596,Calasgasan ES,285000,NA,NA,112141,12703,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calasgasan Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet South,377,San Luis,214000,NA,NA,112143,12705,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Luis, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet South,248,Don S. Carranceja MS,149000,NA,NA,112144,12706,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don S. Carranceja MS, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet South,983,F. Baldovino ES,452000,NA,NA,112145,12707,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"F. Baldovino Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Daet (Capital),Camarines Norte,Daet South,489,Goito Pimentel ES,240000,NA,NA,112146,12708,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Goito Pimentel Elementary School, Daet (Capital), Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,386,Calero ES,180000,NA,NA,112149,12711,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calero Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,304,Calogcog ES,167000,NA,NA,112150,12712,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calogcog Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,810,Regino A. Yet ES (Luklukan Sur ES),352000,NA,NA,112152,12714,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Regino A. Yet Elementary School (Luklukan Sur ES), Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,167,Luna ES,116000,NA,NA,112153,12715,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Luna Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,446,San Mauricio ES,218000,NA,NA,112156,12718,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Mauricio Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,330,San Rafael ES,162000,NA,NA,112157,12719,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Rafael Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,449,Segundo Aguirre (Sta Rosa Norte.),214000,NA,NA,112158,12720,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Segundo Aguirre (Sta Rosa Norte.), Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban East,536,Roman V. Heraldo ES (Sta. Rosa Sur),252000,NA,NA,112159,12721,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Roman V. Heraldo Elementary School (Sta. Rosa Sur), Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,234,D. Albonia ES,136000,NA,NA,112160,12722,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"D. Albonia Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,222,Dahican Elementary School,129000,NA,NA,112161,12723,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dahican Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,113,L. D. Bamba ES,105000,NA,NA,112162,12724,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"L. D. Bamba Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,278,Nakalaya ES,149000,NA,NA,112164,12726,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nakalaya Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,102,Pag-asa ES,107000,NA,NA,112165,12727,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pag-asa Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,227,San Isidro ES,136000,NA,NA,112166,12728,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,165,San Jose ES,118000,NA,NA,112167,12729,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Jose Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,96,San Martin ES,82000,NA,NA,112168,12730,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Martin Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,378,Sta. Elena ES,182000,NA,NA,112171,12733,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Elena Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,141,Tawig ES,111000,NA,NA,112173,12735,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tawig Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,147,Ulipanan ELementary School,104000,NA,NA,112174,12736,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ulipanan ELementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Jose Panganiban,Camarines Norte,Jose Panganiban West,116,V. Gabo ES,103000,NA,NA,112175,12737,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"V. Gabo Elementary School, Jose Panganiban, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,371,Baay ES,190000,NA,NA,112176,12738,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baay Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,362,Bautista ES,215000,NA,NA,112177,12739,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bautista Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,478,Bulhao Elementary School,244000,NA,NA,112179,12741,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bulhao Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,301,E. Obmana ES,162000,NA,NA,112181,12743,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"E. Obmana Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,249,G. Palado Sr. ES,141000,NA,NA,112183,12745,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"G. Palado Sr. Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,80,Litordan ES,90000,NA,NA,112187,12749,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Litordan Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,19,Malapat ES,70000,NA,NA,112189,12751,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malapat Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,377,Marcos Pimentel ES,189000,NA,NA,112191,12753,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Marcos Pimentel Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,50,Matanlang ES,69000,NA,NA,112192,12754,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Matanlang Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,150,Napaod ES,106000,NA,NA,112193,12755,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Napaod Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,103,Pampang ES,99000,NA,NA,112194,12756,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pampang Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo East,206,Severino Francisco Elementary Sch.,132000,NA,NA,112195,12757,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Severino Francisco Elementary Sch., Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,268,Bagong Silang II ES,151000,NA,NA,112199,12761,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagong Silang II Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,105,Bagong Silang III ES,104000,NA,NA,112200,12762,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagong Silang III Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,455,Calabasa ES,229000,NA,NA,112202,12764,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calabasa Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,774,Daguit ES,322000,NA,NA,112206,12768,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Daguit Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,618,Dumagmang IS,268000,NA,NA,112207,12769,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dumagmang IS, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,633,Felix Asis ES,303000,NA,NA,112208,12770,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Felix Asis Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,366,Florence ES,189000,NA,NA,112209,12771,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Florence Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,201,Kabatuhan ES,123000,NA,NA,112210,12772,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kabatuhan Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,670,Macogon ES,301000,NA,NA,112213,12775,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Macogon Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,110,Mahawan-hawan ES,86000,NA,NA,112214,12776,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mahawan-hawan Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,142,Cleofas R. Dando ES (Malangcao Basud),108000,NA,NA,112215,12777,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cleofas R. Dando Elementary School (Malangcao Basud), Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,517,Malatap ES,244000,NA,NA,112216,12778,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malatap Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,376,Malaya ES,160000,NA,NA,112217,12779,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malaya Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,196,MALIBAGO ELEMENTARY SCHOOL,131000,NA,NA,112218,12780,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"MALIBAGO ELEMENTARY SCHOOL, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,87,Maligaya ES,82000,NA,NA,112219,12781,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maligaya Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,315,Palali ES,162000,NA,NA,112220,12782,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Palali Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Labo,Camarines Norte,Labo West,114,Patag ES,106000,NA,NA,112221,12783,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Patag Elementary School, Labo, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,167,Cayucyucan ES,117000,NA,NA,112222,12784,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cayucyucan Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,449,Colasi ES,215000,NA,NA,112223,12785,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Colasi Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,230,F. P. Ibasco ES,147000,NA,NA,112224,12786,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"F. P. Ibasco Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,371,Lalawigan ES,201000,NA,NA,112228,12790,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lalawigan Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,240,Lanot ES,147000,NA,NA,112229,12791,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lanot Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,124,Lope Manlangit ES,95000,NA,NA,112230,12792,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lope Manlangit Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,424,Mambungalon ES,201000,NA,NA,112231,12793,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mambungalon Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,739,Manguisoc ES,350000,NA,NA,112232,12794,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manguisoc Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,261,Masalongsalong ES,153000,NA,NA,112233,12795,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Masalongsalong Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,145,Quinapaguian ES,103000,NA,NA,112237,12799,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Quinapaguian Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Mercedes,Camarines Norte,Mercedes,385,Tagongtong ES,214000,NA,NA,112239,12801,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagongtong Elementary School, Mercedes, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,296,Alfonso Dasco ES,154000,NA,NA,112241,12803,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alfonso Dasco Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,288,Calaburnay ES,167000,NA,NA,112243,12805,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calaburnay Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,342,Capacuan ES,173000,NA,NA,112244,12806,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Capacuan Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,185,Dagang ES,117000,NA,NA,112245,12807,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dagang Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,821,Gumaus ES,366000,NA,NA,112247,12809,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gumaus Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,90,Igang ES,90000,NA,NA,112248,12810,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igang Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,128,Labnig ES,112000,NA,NA,112249,12811,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Labnig Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,178,Macolabo ES,108000,NA,NA,112250,12812,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Macolabo Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,270,Ignacio Espa̱ol ES,147000,NA,NA,112251,12813,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ignacio Espa̱ol Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,175,Mateo Era ES,122000,NA,NA,112253,12815,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mateo Era Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,466,Pedro V. Moreno (Malaguit) ES,212000,NA,NA,112255,12817,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pedro V. Moreno (Malaguit) Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,Paracale,Camarines Norte,Paracale,692,Tugos ES,302000,NA,NA,112260,12822,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tugos Elementary School, Paracale, Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,625,Imelda ES,318000,NA,NA,112263,12824,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Imelda Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Vicente,Camarines Norte,Sn Vicente-San Lorenzo Ruiz,363,L. Opeda ES,195000,NA,NA,112264,12825,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"L. Opeda Elementary School, San Vicente, Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,45,Maisog ES,81000,NA,NA,112265,12826,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maisog Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,487,Mampurog ES,248000,NA,NA,112266,12827,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mampurog Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,115,Manlimonsito ES,93000,NA,NA,112267,12828,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manlimonsito Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,192,Pulantuna ES,117000,NA,NA,112268,12829,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pulantuna Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,76,Resettlement ES,74000,NA,NA,112269,12830,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Resettlement Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,180,S. DELOS SANTOS ES,119000,NA,NA,112270,12831,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"S. DELOS SANTOS Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,371,Salvacion (B) ES,197000,NA,NA,112271,12832,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salvacion (B) Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,82,Salvacion (S) ES,84000,NA,NA,112272,12833,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salvacion (S) Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Lorenzo Ruiz (Imelda),Camarines Norte,Sn Vicente-San Lorenzo Ruiz,94,San Ramon ES,97000,NA,NA,112274,12835,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Ramon Elementary School, San Lorenzo Ruiz (Imelda), Camarines Norte"
NA,ES,Region V,Camarines Norte,San Vicente,Camarines Norte,Sn Vicente-San Lorenzo Ruiz,877,San Vicente CS,415000,NA,NA,112275,12836,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Vicente CS, San Vicente, Camarines Norte"
NA,ES,Region V,Camarines Norte,San Vicente,Camarines Norte,Sn Vicente-San Lorenzo Ruiz,157,V. Orendain ES,110000,NA,NA,112276,12837,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"V. Orendain Elementary School, San Vicente, Camarines Norte"
NA,ES,Region V,Camarines Norte,San Vicente,Camarines Norte,Sn Vicente-San Lorenzo Ruiz,81,V. Ricafrente ES,87000,NA,NA,112277,12838,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"V. Ricafrente Elementary School, San Vicente, Camarines Norte"
NA,ES,Region V,Camarines Norte,Santa Elena,Camarines Norte,Sta. Elena,558,Basiad ES,284000,NA,NA,112278,12839,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Basiad Elementary School, Santa Elena, Camarines Norte"
