the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,SS,Region VI,Iloilo,Santa Barbara,Iloilo,Sta. Barbara,119,Buayahon-Bantay NHS,232000,NA,NA,302468,42081,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buayahon-Bantay National High School, Santa Barbara, Iloilo"
NA,SS,Region VI,Iloilo,Balasan,Iloilo,Balasan,381,Cabalic National High School,431000,NA,NA,302472,42085,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabalic National High School, Balasan, Iloilo"
NA,SS,Region VI,Iloilo,Janiuay,Iloilo,Janiuay I,383,Calmay NHS,481000,NA,NA,302478,42091,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calmay National High School, Janiuay, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,1564,Cawayan NHS,1420000,NA,NA,302482,42095,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cawayan National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,1451,Roberto H. Tirol NHS,1407000,NA,NA,302484,42097,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Roberto H. Tirol National High School, Concepcion, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,227,Cordova NHS,346000,NA,NA,302485,42098,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cordova National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,227,Dapdap NHS,370000,NA,NA,302488,42101,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dapdap National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,884,Dingle NHS,1724000,NA,NA,302490,42103,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dingle National High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,1024,Don Casimero Andrada NHS,1071000,NA,NA,302494,42107,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don Casimero Andrada National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,1342,Don Felix Serra NHS,1356000,NA,NA,302495,42108,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Don Felix Serra National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Leon,Iloilo,Leon I,293,Dorog NHS,389000,NA,NA,302496,42109,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dorog National High School, Leon, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Viejo,Iloilo,Barotac Viejo,237,GEN. LUNA NHS,355000,NA,NA,302502,42115,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"GEN. LUNA National High School, Barotac Viejo, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,240,Ginot-an NHS,304000,NA,NA,302504,42117,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ginot-an National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Igbaras,Iloilo,Igbaras,386,Igtalongon NHS,457000,NA,NA,302508,42121,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igtalongon National High School, Igbaras, Iloilo"
NA,SS,Region VI,Iloilo,DueÃ±as,Iloilo,DueÂ¤as,222,Malusgod NHS,364000,NA,NA,302527,42140,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malusgod National High School, DueÃ±as, Iloilo"
NA,SS,Region VI,Iloilo,Janiuay,Iloilo,Janiuay II,598,Major Manuel A. Aaron Memorial NHS,582000,NA,NA,302528,42141,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Major Manuel A. Aaron Memorial National High School, Janiuay, Iloilo"
NA,SS,Region VI,Iloilo,Mina,Iloilo,Mina,1601,Mina NHS,1512000,NA,NA,302533,42146,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mina National High School, Mina, Iloilo"
NA,SS,Region VI,Iloilo,Guimbal,Iloilo,Guimbal,320,Nalundan NHS,391000,NA,NA,302536,42149,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nalundan National High School, Guimbal, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,274,Napnapan NHS,370000,NA,NA,302537,42150,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Napnapan National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,200,Nazuni Summit CNHS,289000,NA,NA,302538,42151,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nazuni Summit CNational High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Dumangas,Iloilo,Dumangas II,209,Pagdugue NHS,340000,NA,NA,302543,42156,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pagdugue National High School, Dumangas, Iloilo"
NA,SS,Region VI,Iloilo,Miagao,Iloilo,Miagao West,378,Bacolod NHS,434000,NA,NA,302545,42158,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bacolod National High School, Miagao, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,284,Parara NHS,398000,NA,NA,302548,42161,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Parara National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Ajuy,Iloilo,Ajuy,287,Bucana Bunglas NHS,351000,NA,NA,302553,42166,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bucana Bunglas National High School, Ajuy, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,278,Pitogo National High School,374000,NA,NA,302554,42167,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pitogo National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,457,PolopiÃ±a NHS,517000,NA,NA,302555,42168,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"PolopiÃ±a National High School, Concepcion, Iloilo"
NA,SS,Region VI,Iloilo,Cabatuan,Iloilo,Cabatuan I,120,Wenceslao S. Grio NHS,253000,NA,NA,302558,42171,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Wenceslao S. Grio National High School, Cabatuan, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Nuevo,Iloilo,Barotac Nuevo,130,Salihid NHS,233000,NA,NA,302561,42174,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salihid National High School, Barotac Nuevo, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,323,San Fernando NHS,499000,NA,NA,302565,42178,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Fernando National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,San Rafael,Iloilo,San Rafael,1236,San Rafael NHS (San Rafael),1161000,NA,NA,302569,42182,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Rafael National High School (San Rafael), San Rafael, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin South,253,Sinogbuhan NHS,351000,NA,NA,302571,42184,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sinogbuhan National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,147,Tabugon NHS,258000,NA,NA,302575,42188,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tabugon National High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,476,Talingting NHS,497000,NA,NA,302577,42190,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Talingting National High School, Carles, Iloilo"
NA,SS,Region VI,Iloilo,Badiangan,Iloilo,Badiangan,343,Tina National High School,405000,NA,NA,302580,42193,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tina National High School, Badiangan, Iloilo"
NA,SS,Region VI,Iloilo,Batad,Iloilo,Batad,539,Valerio P. Palmares NHS,563000,NA,NA,311001,42475,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Valerio P. Palmares National High School, Batad, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Nuevo,Iloilo,Barotac Nuevo,705,Jose Monfort National Science HS,686000,NA,NA,311002,42476,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jose Monfort National Science High School, Barotac Nuevo, Iloilo"
NA,SS,Region VI,Iloilo,Lambunao,Iloilo,Lambunao West,542,Jayobo NHS,578000,NA,NA,311003,42477,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jayobo National High School, Lambunao, Iloilo"
NA,SS,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,632,Loong NHS,715000,NA,NA,311007,42481,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Loong National High School, Concepcion, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,986,"Rufino G. Palabrica, Sr. NHS",929000,NA,NA,311008,42482,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rufino G. Palabrica, Sr. National High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Carles,Iloilo,Carles,559,Granada NHS-Ballesteros Campus,469000,NA,NA,311009,42483,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Granada National High School-Ballesteros Campus, Carles, Iloilo"
NA,SS,Region VI,Iloilo,Miagao,Iloilo,Miagao East,228,San Jose NHS,328000,NA,NA,311010,42484,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Jose National High School, Miagao, Iloilo"
NA,SS,Region VI,Iloilo,Alimodian,Iloilo,Alimodian II,308,Adriano Cabardo NHS,440000,NA,NA,311011,42485,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Adriano Cabardo National High School, Alimodian, Iloilo"
NA,SS,Region VI,Iloilo,Concepcion,Iloilo,Concepcion,625,Tambaliza NHS,628000,NA,NA,311012,42486,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tambaliza National High School, Concepcion, Iloilo"
NA,SS,Region VI,Iloilo,Miagao,Iloilo,Miagao East,179,Supt. Arsenio M. Napud MNHS,286000,NA,NA,311013,42487,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Supt. Arsenio M. Napud MNational High School, Miagao, Iloilo"
NA,SS,Region VI,Iloilo,Dingle,Iloilo,Dingle,275,Calicuang NHS,389000,NA,NA,311015,42489,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calicuang National High School, Dingle, Iloilo"
NA,SS,Region VI,Iloilo,Leon,Iloilo,Leon I,298,TACUYONG SUR NHS,415000,NA,NA,311021,42494,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"TACUYONG SUR National High School, Leon, Iloilo"
NA,SS,Region VI,Iloilo,San Joaquin,Iloilo,San Joaquin North,213,Bad-as NHS,251000,NA,NA,311023,42496,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bad-as National High School, San Joaquin, Iloilo"
NA,SS,Region VI,Iloilo,Tigbauan,Iloilo,Tigbauan,234,Bagacay National High School,289000,NA,NA,311024,42497,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagacay National High School, Tigbauan, Iloilo"
NA,SS,Region VI,Iloilo,Leon,Iloilo,Leon I,242,BAYAG NATIONAL HIGH SCHOOL,NA,NA,NA,311031,42504,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"BAYAG NATIONAL HIGH SCHOOL, Leon, Iloilo"
NA,SS,Region VI,Iloilo,Barotac Nuevo,Iloilo,Barotac Nuevo,282,Barotac Nuevo NCHS-Tiwi Annex,182000,NA,NA,311503,42527,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barotac Nuevo NCHS-Tiwi Annex, Barotac Nuevo, Iloilo"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,944,Alicia North CS,406000,NA,NA,102988,3068,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alicia North CS, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,277,Burgos Elementary School,157000,NA,NA,102990,3070,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Burgos Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,241,Mabini ES,144000,NA,NA,102992,3072,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mabini Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,108,Mataas na Kahoy ES,92000,NA,NA,102993,3073,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mataas na Kahoy Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,184,Rizaluna ES,142000,NA,NA,102997,3077,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rizaluna Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,197,Salvacion ES,122000,NA,NA,102998,3078,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salvacion Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,164,San Fernando ES,122000,NA,NA,103000,3080,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Fernando Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,185,Sto. Domingo ES,126000,NA,NA,103003,3083,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. Domingo Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,126,Apanay ES,103000,NA,NA,103007,3087,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Apanay Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,159,Aurora ES,122000,NA,NA,103008,3088,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aurora Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,281,Bagnos ES,172000,NA,NA,103009,3089,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagnos Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,126,Bagong Sikat ES,112000,NA,NA,103010,3090,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bagong Sikat Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,348,Bantug Petines ES,181000,NA,NA,103011,3091,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bantug Petines Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,151,Bonifacio ES,133000,NA,NA,103012,3092,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bonifacio Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,159,Dagupan ES,120000,NA,NA,103014,3094,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dagupan Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,107,Inanama ES,112000,NA,NA,103015,3095,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Inanama Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,159,San Pablo ES,121000,NA,NA,103016,3096,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Pablo Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia North,325,San Pedro ES,176000,NA,NA,103017,3097,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Pedro Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia South,323,Sto. Tomas ES,170000,NA,NA,103020,3100,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. Tomas Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Alicia,Isabela,Alicia East,200,Victoria ES,137000,NA,NA,103021,3101,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Victoria Elementary School, Alicia, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,98,Aniog PS,89000,NA,NA,103023,3103,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aniog Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,40,Bannawag PS,63000,NA,NA,103024,3104,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bannawag Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,140,Boni-Ban ES,118000,NA,NA,103026,3106,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Boni-Ban Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,74,Buenavista PS,83000,NA,NA,103027,3107,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buenavista Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,166,Calaccab ES,124000,NA,NA,103028,3108,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calaccab Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,143,Calaocan ES,110000,NA,NA,103029,3109,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calaocan Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,46,Campanario PS,70000,NA,NA,103030,3110,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Campanario Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,61,Dipaluda PS,73000,NA,NA,103032,3112,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dipaluda Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,104,Duroc Integrated School,99000,NA,NA,103033,3113,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Duroc Integrated School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,352,LA SUERTE ELEMENTARY SCHOOL,221000,NA,NA,103034,3114,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"LA SUERTE ELEMENTARY SCHOOL, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,23,Liw-liwa PS,57000,NA,NA,103035,3115,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liw-liwa Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,137,Lourdes ES,120000,NA,NA,103036,3116,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lourdes Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,64,Lunac PS,74000,NA,NA,103037,3117,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lunac Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,106,Macaniao IS,100000,NA,NA,103039,3119,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Macaniao IS, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,72,Malasin ES,81000,NA,NA,103040,3120,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malasin Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,29,Mangandingay PS,54000,NA,NA,103041,3121,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mangandingay Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,249,Rang- Ayan Integrated School,139000,NA,NA,103042,3122,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rang- Ayan Integrated School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,82,San Marcelo ES (formerly Paaralan Ng Buhay Ng San Marcelo),89000,NA,NA,103045,3125,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Marcelo Elementary School (formerly Paaralan Ng Buhay Ng San Marcelo), Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,81,San Roque ES,86000,NA,NA,103046,3126,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Roque Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,102,San Vicente Elementary School,103000,NA,NA,103047,3127,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Vicente Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,26,Saranay PS,61000,NA,NA,103048,3128,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Saranay Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,128,Sto. NiÃ±o Integrated School,119000,NA,NA,103049,3129,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. NiÃ±o Integrated School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan East,79,Victory ES (Paaralan Ng Buhay Ng Victory),79000,NA,NA,103050,3130,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Victory Elementary School (Paaralan Ng Buhay Ng Victory), Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,91,Barangcuag ES,95000,NA,NA,103053,3133,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barangcuag Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,73,Calabayan ES,84000,NA,NA,103055,3135,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Calabayan Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,119,Consular ES,116000,NA,NA,103056,3136,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Consular Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,125,Dalakip ES,122000,NA,NA,103058,3138,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dalakip Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,152,Ingud-Ramona Integrated School,117000,NA,NA,103061,3140,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ingud-Ramona Integrated School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,103,Pisbakal ES,99000,NA,NA,103065,3144,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pisbakal Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,33,Rancho PS,62000,NA,NA,103066,3145,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Rancho Primary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Angadanan,Isabela,Angadanan West,66,Sinabbaran ES,82000,NA,NA,103068,3147,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sinabbaran Elementary School, Angadanan, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,173,Camarunggayan ES,136000,NA,NA,103080,3159,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Camarunggayan Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,189,Dalig Kalinga ES,123000,NA,NA,103081,3160,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dalig Kalinga Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,97,Divisoria ES,100000,NA,NA,103083,3162,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Divisoria Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,206,Esperanza ES - Main,156000,NA,NA,103084,3163,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Esperanza Elementary School - Main, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,90,Esperanza West PS Annex,85000,NA,NA,103085,3164,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Esperanza West Primary School Annex, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,66,Nampicuan PS,75000,NA,NA,103089,3168,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nampicuan Primary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,226,Sta Rita ES,143000,NA,NA,103093,3172,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta Rita Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,67,Sto. Nino PS (San Rafael Annex),70000,NA,NA,103094,3173,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sto. Nino Primary School (San Rafael Annex), Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,90,Victoria ES,82000,NA,NA,103095,3174,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Victoria Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Aurora,Isabela,Aurora,206,Villa Fugu ES,136000,NA,NA,103096,3175,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villa Fugu Elementary School, Aurora, Isabela"
NA,ES,Region II,Isabela,Benito Soliven,Isabela,Benito Soliven,286,Andabuen ES - Main,157000,NA,NA,103098,3177,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Andabuen Elementary School - Main, Benito Soliven, Isabela"
NA,ES,Region II,Isabela,Benito Soliven,Isabela,Benito Soliven,252,Andabuen ES - Annex,113000,NA,NA,103099,3178,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Andabuen Elementary School - Annex, Benito Soliven, Isabela"
NA,ES,Region II,Isabela,Benito Soliven,Isabela,Benito Soliven,135,Ara ES,93000,NA,NA,103100,3179,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ara Elementary School, Benito Soliven, Isabela"
NA,ES,Region II,Isabela,Benito Soliven,Isabela,Benito Soliven,170,Balliao ES,114000,NA,NA,103101,3180,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balliao Elementary School, Benito Soliven, Isabela"
