the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,ES,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,129,Malobago ES,119000,NA,NA,123295,24155,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Malobago Elementary School, Almagro, Western Samar"
NA,ES,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,38,Marasbaras PS,57000,NA,NA,123296,24156,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Marasbaras Primary School, Almagro, Western Samar"
NA,ES,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,38,San Isidro PS,58000,NA,NA,123297,24157,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro Primary School, Almagro, Western Samar"
NA,ES,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,148,Talahid ES,119000,NA,NA,123298,24158,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Talahid Elementary School, Almagro, Western Samar"
NA,ES,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,22,Tonga-Tonga PS,52000,NA,NA,123299,24159,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tonga-Tonga Primary School, Almagro, Western Samar"
NA,ES,Region VIII,Western Samar,Basey,Samar (Western Samar),Basey I,137,Bangon ES,82000,NA,NA,123306,24166,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bangon Elementary School, Basey, Western Samar"
NA,ES,Region VIII,Western Samar,Basey,Samar (Western Samar),Basey I,58,Sugponon ES,62000,NA,NA,123326,24186,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sugponon Elementary School, Basey, Western Samar"
NA,ES,Region VIII,Western Samar,Basey,Samar (Western Samar),Basey II,159,Amandayehan ES,125000,NA,NA,123328,24188,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Amandayehan Elementary School, Basey, Western Samar"
NA,ES,Region VIII,Western Samar,Calbiga,Samar (Western Samar),Calbiga,50,Lower Minata Primary School,61000,NA,NA,123379,24239,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lower Minata Primary School, Calbiga, Western Samar"
NA,ES,Region VIII,Western Samar,City of Catbalogan (Capital),Catbalogan City,Catbalogan II,170,Darahuway Dako ES,120000,NA,NA,123410,24270,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Darahuway Dako Elementary School, City of Catbalogan (Capital), Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram I,84,Cabugao ES,80000,NA,NA,123449,24309,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabugao Elementary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram I,75,So-Ong PS,69000,NA,NA,123466,24326,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"So-Ong Primary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram II,70,Guindapunan PS,73000,NA,NA,123481,24341,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Guindapunan Primary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram II,150,Mongolbongol ES,112000,NA,NA,123489,24349,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mongolbongol Elementary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram II,170,San Jose ES,119000,NA,NA,123491,24351,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Jose Elementary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram II,238,Saugan ES,164000,NA,NA,123493,24353,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Saugan Elementary School, Daram, Western Samar"
NA,ES,Region VIII,Western Samar,Gandara,Samar (Western Samar),Gandara I,171,Napalisan Elementary School,117000,NA,NA,123518,24375,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Napalisan Elementary School, Gandara, Western Samar"
NA,ES,Region VIII,Western Samar,Pinabacdao,Samar (Western Samar),Pinabacdao,96,San Isidro ES,70000,NA,NA,123681,24535,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro Elementary School, Pinabacdao, Western Samar"
NA,ES,Region VIII,Western Samar,San Jorge,Samar (Western Samar),San Jorge,188,Bulao ES,135000,NA,NA,123685,24539,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bulao Elementary School, San Jorge, Western Samar"
NA,ES,Region VIII,Western Samar,San Sebastian,Samar (Western Samar),San Sebastian,190,Hitaasan ES,137000,NA,NA,123719,24570,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hitaasan Elementary School, San Sebastian, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,290,Baquiw ES,193000,NA,NA,123816,24660,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baquiw Elementary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,145,Luna ES,130000,NA,NA,123820,24663,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Luna Elementary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,26,Manlangit PS,52000,NA,NA,123821,24664,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manlangit Primary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,165,Nipa ES,139000,NA,NA,123823,24666,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Nipa Elementary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,24,Pantalan PS,52000,NA,NA,123824,24667,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pantalan Primary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,38,San Vicente PS,51000,NA,NA,123826,24669,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Vicente Primary School, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,228,Tagapul-an CS,201000,NA,NA,123827,24670,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagapul-an CS, Tagapul-An, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,142,Navatas Daku ES,105000,NA,NA,123898,24738,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Navatas Daku Elementary School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,121,Navatas Guti Elementary School,104000,NA,NA,123899,24739,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Navatas Guti Elementary School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,164,Placer Elem. School,120000,NA,NA,123901,24741,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Placer Elem. School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,89,San Juan ES,97000,NA,NA,123903,24743,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Juan Elementary School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,264,Tatabunan ES,174000,NA,NA,123906,24746,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tatabunan Elementary School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,63,Victory ES,75000,NA,NA,123907,24747,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Victory Elementary School, Talalora, Western Samar"
NA,ES,Region VIII,Western Samar,Zumarraga,Samar (Western Samar),Zumarraga,163,Arteche ES,127000,NA,NA,123964,24803,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Arteche Elementary School, Zumarraga, Western Samar"
NA,ES,Region VIII,Western Samar,Zumarraga,Samar (Western Samar),Zumarraga,93,Poro ES,96000,NA,NA,123978,24817,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Poro Elementary School, Zumarraga, Western Samar"
NA,ES,Region VIII,Western Samar,Villareal,Samar (Western Samar),Villareal II,43,Cabadsan Primary School,61000,NA,NA,193512,25243,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabadsan Primary School, Villareal, Western Samar"
NA,ES,Region VIII,Western Samar,San Jorge,Samar (Western Samar),San Jorge,29,San Juan PS,53000,NA,NA,193534,25250,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Juan Primary School, San Jorge, Western Samar"
NA,ES,Region VIII,Western Samar,Marabut,Samar (Western Samar),Marabut,103,A. Lastimado Memorial ES,87000,NA,NA,193544,25260,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"A. Lastimado Memorial Elementary School, Marabut, Western Samar"
NA,ES,Region VIII,Western Samar,Basey,Samar (Western Samar),Basey I,101,Canmanila ES,73000,NA,NA,193547,25262,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Canmanila Elementary School, Basey, Western Samar"
NA,SS,Region VIII,Western Samar,Almagro,Samar (Western Samar),Almagro,263,Almagro NHS,335000,NA,NA,303588,43619,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Almagro National High School, Almagro, Western Samar"
NA,SS,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,267,Baquiw NHS,369000,NA,NA,303590,43621,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baquiw National High School, Tagapul-An, Western Samar"
NA,SS,Region VIII,Western Samar,Santo Ni̱o,Samar (Western Samar),Sto. Nino,140,Baras NHS,234000,NA,NA,303591,43622,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baras National High School, Santo Ni̱o, Western Samar"
NA,SS,Region VIII,Western Samar,Zumarraga,Samar (Western Samar),Zumarraga,315,Mualbual National High School,371000,NA,NA,303602,43633,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mualbual National High School, Zumarraga, Western Samar"
NA,SS,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram II,454,Sua NHS,404000,NA,NA,303603,43634,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sua National High School, Daram, Western Samar"
NA,SS,Region VIII,Western Samar,Talalora,Samar (Western Samar),Talalora,503,Independencia NHS,654000,NA,NA,303608,43639,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Independencia National High School, Talalora, Western Samar"
NA,SS,Region VIII,Western Samar,Motiong,Samar (Western Samar),Motiong,928,Motiong NHS,862000,NA,NA,303613,43644,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Motiong National High School, Motiong, Western Samar"
NA,SS,Region VIII,Western Samar,Marabut,Samar (Western Samar),Marabut,863,Osme̱a NHS,766000,NA,NA,303614,43645,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Osme̱a National High School, Marabut, Western Samar"
NA,SS,Region VIII,Western Samar,Pagsanghan,Samar (Western Samar),Pagsanghan,562,Pagsanghan NHS,658000,NA,NA,303615,43646,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pagsanghan National High School, Pagsanghan, Western Samar"
NA,SS,Region VIII,Western Samar,San Sebastian,Samar (Western Samar),San Sebastian,401,San Sebastian NHS,466000,NA,NA,303627,43657,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Sebastian National High School, San Sebastian, Western Samar"
NA,SS,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,247,Tagapul-an NHS,388000,NA,NA,303633,43663,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagapul-an National High School, Tagapul-An, Western Samar"
NA,SS,Region VIII,Western Samar,Tarangnan,Samar (Western Samar),Tarangnan,805,Tarangnan NHS,879000,NA,NA,303634,43664,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tarangnan National High School, Tarangnan, Western Samar"
NA,SS,Region VIII,Western Samar,Santo Ni̱o,Samar (Western Samar),Sto. Nino,279,Villahermosa NHS,336000,NA,NA,303638,43668,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villahermosa National High School, Santo Ni̱o, Western Samar"
NA,SS,Region VIII,Western Samar,Villareal,Samar (Western Samar),Villareal I,1027,Villareal NHS,962000,NA,NA,303639,43669,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villareal National High School, Villareal, Western Samar"
NA,SS,Region VIII,Western Samar,Calbayog City,Calbayog City,Tinambacan District I,1083,R. Lentejas Mem. School Of Fisheries,1057000,NA,NA,303649,43678,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"R. Lentejas Mem. School Of Fisheries, Calbayog City, Western Samar"
NA,SS,Region VIII,Western Samar,Zumarraga,Samar (Western Samar),Zumarraga,305,Bioso Integrated School,367000,NA,NA,313707,43807,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bioso Integrated School, Zumarraga, Western Samar"
NA,SS,Region VIII,Western Samar,Pagsanghan,Samar (Western Samar),Pagsanghan,236,Villahermosa IS,251000,NA,NA,313713,43813,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Villahermosa IS, Pagsanghan, Western Samar"
NA,SS,Region VIII,Western Samar,Pagsanghan,Samar (Western Samar),Pagsanghan,93,Buenos Aires Integrated School,144000,NA,NA,313714,43814,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Buenos Aires Integrated School, Pagsanghan, Western Samar"
NA,SS,Region VIII,Western Samar,Zumarraga,Samar (Western Samar),Zumarraga,185,San Isidro NHS,161000,NA,NA,313721,43821,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Isidro National High School, Zumarraga, Western Samar"
NA,SS,Region VIII,Western Samar,Tagapul-An,Samar (Western Samar),Tagapul-an,130,Balocawe Integrated School,144000,NA,NA,313724,43824,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balocawe Integrated School, Tagapul-An, Western Samar"
NA,SS,Region VIII,Western Samar,Villareal,Samar (Western Samar),Villareal II,94,Lamingao National High School,NA,NA,NA,313728,43827,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lamingao National High School, Villareal, Western Samar"
NA,SS,Region VIII,Western Samar,Tarangnan,Samar (Western Samar),Tarangnan,171,Tizon National High School,NA,NA,NA,313729,43828,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tizon National High School, Tarangnan, Western Samar"
NA,SS,Region VIII,Western Samar,Daram,Samar (Western Samar),Daram I,186,Baclayan National High School,NA,NA,NA,313730,43829,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baclayan National High School, Daram, Western Samar"
NA,ES,Region III,Zambales,Masinloc,Zambales,Masinloc,372,San Salvador ES,196000,NA,NA,106896,7068,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Salvador Elementary School, Masinloc, Zambales"
NA,ES,Region III,Zambales,Olongapo City,Olongapo City,Olongapo City District I,333,Bangal ES,186000,NA,NA,107118,7290,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bangal Elementary School, Olongapo City, Zambales"
NA,ES,Region III,Zambales,Olongapo City,Olongapo City,Olongapo City District IV,321,Special Education Center for the Gifted,231000,NA,NA,107140,7312,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Special Education Center for the Gifted, Olongapo City, Zambales"
NA,ES,Region III,Zambales,Castillejos,Zambales,Castillejos,405,Hanjin Integrated School,NA,NA,NA,160525,7546,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hanjin Integrated School, Castillejos, Zambales"
NA,ES,Region III,Zambales,Botolan,Zambales,Botolan South,148,Poon Bato Elementary School,NA,NA,NA,160526,7547,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Poon Bato Elementary School, Botolan, Zambales"
NA,ES,Region III,Zambales,Olongapo City,Olongapo City,Olongapo City District I,207,Upper Sibul Elementary School,64000,NA,NA,162004,7555,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Upper Sibul Elementary School, Olongapo City, Zambales"
NA,SS,Region III,Zambales,Subic,Zambales,Subic,3793,Subic National High School,3362000,NA,NA,301036,39931,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Subic National High School, Subic, Zambales"
NA,SS,Region III,Zambales,Botolan,Zambales,Botolan North,44,Lakas High School,NA,NA,NA,307131,40147,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lakas High School, Botolan, Zambales"
NA,SS,Region III,Zambales,Castillejos,Zambales,Castillejos,59,Hanjin Integrated School,NA,NA,NA,307132,40148,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Hanjin Integrated School, Castillejos, Zambales"
NA,SS,Region III,Zambales,Iba (Capital),Zambales,Iba,112,San Agustin IS,NA,NA,NA,307133,40149,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Agustin IS, Iba (Capital), Zambales"
NA,SS,Region III,Zambales,Botolan,Zambales,Botolan South,24,Dojoc Balite IS,NA,NA,NA,307134,40150,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dojoc Balite IS, Botolan, Zambales"
NA,ES,Region IX,Zamboanga Del Norte,Sirawai,Zamboanga del Norte,Sirawai,385,Mauricio V. Landingin Memorial ES,164000,NA,NA,124841,25844,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mauricio V. Landingin Memorial Elementary School, Sirawai, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Sirawai,Zamboanga del Norte,Sirawai,1828,Sirawai CS,731000,NA,NA,124844,25847,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sirawai CS, Sirawai, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Sirawai,Zamboanga del Norte,Sirawai,90,Tapanayan ES,92000,NA,NA,124845,25848,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tapanayan Elementary School, Sirawai, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dapitan City,Dapitan City,Barcelona,321,Maria Uray ES,162000,NA,NA,125918,26909,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maria Uray Elementary School, Dapitan City, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dapitan City,Dapitan City,Barcelona,24,Yabu Primary School,62000,NA,NA,125921,26912,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Yabu Primary School, Dapitan City, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dapitan City,Dapitan City,Baylimango,127,Tag-ulo ES,114000,NA,NA,125936,26926,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tag-ulo Elementary School, Dapitan City, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dapitan City,Dapitan City,Dapitan Central,212,Ma. Cristina ES,139000,NA,NA,125941,26931,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ma. Cristina Elementary School, Dapitan City, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dapitan City,Dapitan City,Potungan,116,San Francisco ES,113000,NA,NA,125950,26940,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Francisco Elementary School, Dapitan City, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Dipolog City (Capital),Dipolog City,Dipolog City North,650,Barra ES,360000,NA,NA,125979,26968,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barra Elementary School, Dipolog City (Capital), Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Liloy,Zamboanga del Norte,Liloy II,177,Baybay SPED Center,NA,NA,NA,195546,27291,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Baybay SPED Center, Liloy, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Gutalac,Zamboanga del Norte,Gutalac I,230,Gutalac SPED Center,NA,NA,NA,195547,27292,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gutalac SPED Center, Gutalac, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Liloy,Zamboanga del Norte,Liloy I,76,Ganase ES,NA,NA,NA,195548,27293,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Ganase Elementary School, Liloy, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Liloy,Zamboanga del Norte,Liloy I,77,Maigang P/S,NA,NA,NA,195549,27294,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Maigang P/S, Liloy, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Norte,Liloy,Zamboanga del Norte,Liloy I,157,Sta. Cruz,NA,NA,NA,195551,27295,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Cruz, Liloy, Zamboanga Del Norte"
NA,SS,Region IX,Zamboanga Del Norte,Sirawai,Zamboanga del Norte,Sirawai,375,Sirawai NHS Annex - Piacan,358000,NA,NA,303744,43935,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sirawai National High School Annex - Piacan, Sirawai, Zamboanga Del Norte"
NA,SS,Region IX,Zamboanga Del Norte,Liloy,Zamboanga del Norte,Liloy I,80,Liloy NHS Ext. - Patawag,NA,NA,NA,314127,44158,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Liloy National High School Ext. - Patawag, Liloy, Zamboanga Del Norte"
NA,ES,Region IX,Zamboanga Del Sur,Vincenzo A. Sagun,Zamboanga del Sur,Vincenzo Sagun,219,Waling-Waling ES,146000,NA,NA,125508,26503,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Waling-Waling Elementary School, Vincenzo A. Sagun, Zamboanga Del Sur"
NA,ES,Region IX,Zamboanga Del Sur,Pagadian City (Capital),Pagadian City,Pagadian City East District,303,White Beach ES,148000,NA,NA,126057,27044,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"White Beach Elementary School, Pagadian City (Capital), Zamboanga Del Sur"
NA,ES,Region IX,Zamboanga Del Sur,Zamboanga City,Zamboanga City,Mercedes,557,Busay ES,216000,NA,NA,126154,27141,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Busay Elementary School, Zamboanga City, Zamboanga Del Sur"
NA,ES,Region IX,Zamboanga Del Sur,Zamboanga City,Zamboanga City,Talon-Talon,342,Manalipa ES,149000,NA,NA,126162,27149,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Manalipa Elementary School, Zamboanga City, Zamboanga Del Sur"
NA,SS,Region IX,Zamboanga Del Sur,Guipos,Zamboanga del Sur,Guipos,83,Sikatuna NHS,NA,NA,NA,314129,44160,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sikatuna National High School, Guipos, Zamboanga Del Sur"
NA,SS,Region IX,Zamboanga Del Sur,Zamboanga City,Zamboanga City,Ayala,284,Tulungatung National High School,NA,NA,NA,314807,44256,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tulungatung National High School, Zamboanga City, Zamboanga Del Sur"
NA,SS,Region IX,Zamboanga Del Sur,Zamboanga City,Zamboanga City,Sta. Maria,617,Pasonanca NHS,NA,NA,NA,314808,44257,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pasonanca National High School, Zamboanga City, Zamboanga Del Sur"
NA,ES,Region IX,Zamboanga Sibugay,Alicia,Zamboanga Sibugay,Alicia,204,Litayon ES,131000,NA,NA,125524,26519,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Litayon Elementary School, Alicia, Zamboanga Sibugay"
NA,ES,Region IX,Zamboanga Sibugay,Ipil,Zamboanga Sibugay,Ipil,512,Makilas ES,245000,NA,NA,125626,26620,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Makilas Elementary School, Ipil, Zamboanga Sibugay"
